AppDocID	ApplNo	SeqNo	DocType	DocTitle	DocURL	DocDate	ActionType	DuplicateCounter
200	074930	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74930ltr.pdf	1998-05-13 00:00:00	AP	0
201	074930	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74930ap.pdf	1998-05-13 00:00:00	AP	0
202	074931	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74931ltr.pdf	1998-07-20 00:00:00	AP	0
203	074936	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74936.cfm	1998-02-24 00:00:00	AP	0
204	074937	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74937ltr.pdf	1998-12-22 00:00:00	AP	0
205	020764	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20764ltr.pdf	1998-08-24 00:00:00	AP	0
206	020764	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020764a.cfm	1999-05-20 00:00:00	AP	0
207	020764	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20764lbl.pdf	1998-08-24 00:00:00	AP	0
208	020763	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20763ltr.pdf	1998-02-10 00:00:00	AP	0
209	020763	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20763lbl.pdf	1998-02-10 00:00:00	AP	0
210	074943	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74943ltr.pdf	1998-08-06 00:00:00	AP	0
211	074944	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74944ltr.pdf	1998-07-28 00:00:00	AP	0
212	074945	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74945ltr.pdf	1998-07-28 00:00:00	AP	0
213	074947	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74947ltr.pdf	1998-04-30 00:00:00	AP	0
214	074948	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74948ltr.pdf	1998-06-19 00:00:00	AP	0
215	040206	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/40206ltr.pdf	1998-08-28 00:00:00	AP	0
216	020771	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20771ltr.pdf	1998-03-25 00:00:00	AP	0
217	020771	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20771_Detrol.cfm	1998-03-25 00:00:00	AP	0
218	020771	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20771lbl.pdf	1998-03-25 00:00:00	AP	0
219	074956	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74956ltr.pdf	1998-09-30 00:00:00	AP	0
220	020773	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20773ltr.pdf	1998-10-29 00:00:00	AP	0
221	020773	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20773lbl.pdf	1998-10-29 00:00:00	AP	0
222	020774	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20774ltr.pdf	1998-05-15 00:00:00	AP	0
223	020774	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20774.cfm	1998-05-15 00:00:00	AP	0
224	020774	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20774lbl.pdf	1998-05-15 00:00:00	AP	0
225	020241	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20241s2ltr.pdf	1998-08-24 00:00:00	AP	0
226	020241	002	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020764a.cfm	1999-05-20 00:00:00	AP	0
227	020241	002	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20241s2lbl.pdf	1998-08-24 00:00:00	AP	0
228	074962	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74962ltr.pdf	1999-03-31 00:00:00	AP	0
229	074966	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74966let.pdf	1998-04-16 00:00:00	AP	0
230	020781	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20781ltr.pdf	1999-01-27 00:00:00	AP	0
231	020781	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20781_Zofran.pdf	1999-01-27 00:00:00	AP	0
232	020781	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20781lbl.pdf	1999-01-27 00:00:00	AP	0
233	074968	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/074968ap.pdf	1998-01-09 00:00:00	AP	0
234	074970	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74970ap.pdf	1999-03-15 00:00:00	AP	0
235	074971	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74971ltr.pdf	1999-06-15 00:00:00	AP	0
236	074973	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/74973ltr.pdf	2000-01-24 00:00:00	AP	0
237	040213	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/40213ltr.pdf	1998-05-29 00:00:00	AP	0
238	074963	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74963ltr.pdf	1998-06-19 00:00:00	AP	0
239	074975	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74975ltr.pdf	1998-09-30 00:00:00	AP	0
240	074984	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74984ltr.pdf	1999-12-20 00:00:00	AP	0
241	074983	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74983LTR.PDF	1998-09-30 00:00:00	AP	0
242	074978	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74978ap.pdf	1998-03-25 00:00:00	AP	0
243	074977	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74977.cfm	1998-04-13 00:00:00	AP	0
244	074980	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74980ltr.pdf	1998-09-30 00:00:00	AP	0
245	074986	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74986ltr.pdf	1999-02-26 00:00:00	AP	0
246	074988	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74988ltr.pdf	1999-04-30 00:00:00	AP	0
247	020785	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20785ltr.pdf	1998-07-16 00:00:00	AP	0
248	020785	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20785lbl.pdf	1998-07-16 00:00:00	AP	0
249	074989	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74989ltr.pdf	1998-09-30 00:00:00	AP	0
250	050747	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/50747ltr.pdf	1999-09-21 00:00:00	AP	0
251	050747	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/50747lbl.pdf	1999-09-21 00:00:00	AP	0
252	050748	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/50747ltr.pdf	1999-09-21 00:00:00	AP	0
253	050748	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/50748lbl.pdf	1999-09-21 00:00:00	AP	0
254	040215	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40215ltr.pdf	1999-05-25 00:00:00	AP	0
255	020789	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20789ltr.pdf	2000-03-27 00:00:00	AP	0
256	020789	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20789lbl.pdf	2000-03-27 00:00:00	AP	0
257	074995	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74995ap.pdf	1998-03-31 00:00:00	AP	0
258	020304	004	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004.cfm	1999-07-02 00:00:00	AP	0
259	020304	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20304s04.pdf	1998-08-28 00:00:00	AP	0
260	020304	004	Label		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20304s04.pdf	1998-08-28 00:00:00	AP	0
261	019941	008	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/019941s008_emla.pdf	1998-02-04 00:00:00	AP	0
262	020793	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20793ltr.pdf	1999-09-21 00:00:00	AP	0
263	020793	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20793lbl.pdf	1999-09-21 00:00:00	AP	0
264	075000	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75000ap.pdf	1998-01-30 00:00:00	AP	0
265	020520	001	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20520s1_Zantac.pdf	1998-06-08 00:00:00	AP	0
266	075004	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75004ltr.pdf	2000-02-16 00:00:00	AP	0
267	075005	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75005ap.pdf	1998-02-24 00:00:00	AP	0
268	020796	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20796LTR.PDF	1999-12-30 00:00:00	AP	0
269	020796	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20796LBL.PDF	1999-12-30 00:00:00	AP	0
270	075008	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75008ltr.pdf	1999-06-30 00:00:00	AP	0
271	012380	025	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12380S25ltr.pdf	2001-04-09 00:00:00	AP	0
272	020801	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20801ltr.pdf	1998-09-24 00:00:00	AP	0
273	020801	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20801.cfm	1998-09-24 00:00:00	AP	0
274	020801	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20801fpl.pdf	1998-09-24 00:00:00	AP	0
275	040224	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40224ltr.pdf	1999-01-26 00:00:00	AP	0
276	012342	051	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/12342S51LTR.PDF	2001-03-15 00:00:00	AP	0
277	020803	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20803ltr.pdf	1998-03-09 00:00:00	AP	0
278	020803	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20803lbl.pdf	1998-03-09 00:00:00	AP	0
279	075012	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75012ltr.pdf	1998-09-30 00:00:00	AP	0
280	075014	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75014ltr.pdf	2000-03-28 00:00:00	AP	0
281	075010	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75010ltr.pdf	1999-03-01 00:00:00	AP	0
282	020805	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20805-mr.pdf	1998-02-10 00:00:00	AP	0
283	020805	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20805.cfm	1998-02-10 00:00:00	AP	0
284	020805	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20805-mr.pdf	1998-02-10 00:00:00	AP	0
285	075020	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75020ltr.pdf	1998-07-30 00:00:00	AP	0
286	075021	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75021.cfm	1998-03-18 00:00:00	AP	0
287	020809	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20809ltr.pdf	1998-05-04 00:00:00	AP	0
288	020809	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20809A_Diclofenac.cfm	1998-05-04 00:00:00	AP	0
289	020809	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20809lbl.pdf	1998-05-04 00:00:00	AP	0
290	075025	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75025ltr.pdf	1998-07-23 00:00:00	AP	0
291	016672	046	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/16672S46LTR.PDF	2001-03-23 00:00:00	AP	0
292	019880	009	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19880S009_Paraplatin.pdf	1998-01-06 00:00:00	AP	0
293	075028	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75028ltr.pdf	1998-07-20 00:00:00	AP	0
294	075030	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75030ltr.pdf	1999-01-29 00:00:00	AP	0
295	040230	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40230ltr.pdf	1999-02-26 00:00:00	AP	0
296	040231	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40231ltr.pdf	1999-12-30 00:00:00	AP	0
297	020406	016	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20406S016.cfm	1998-03-12 00:00:00	AP	0
298	020816	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20816ltr.pdf	1998-04-01 00:00:00	AP	0
299	020816	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20816lbl.pdf	1998-04-01 00:00:00	AP	0
300	020262	021	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20262S031_Taxol.pdf	1999-01-08 00:00:00	AP	0
301	040233	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40233ltr.pdf	1999-06-17 00:00:00	AP	0
302	075033	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75033ap.pdf	1998-02-06 00:00:00	AP	0
303	075034	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75034ltr.pdf	1998-07-20 00:00:00	AP	0
304	075036	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75036ltr.pdf	2000-11-07 00:00:00	AP	0
305	040235	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/40235ap.pdf	1998-03-11 00:00:00	AP	0
306	075037	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75037ltr.pdf	1998-10-30 00:00:00	AP	0
307	075041	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75041ltr.pdf	1998-09-22 00:00:00	AP	0
308	017559	023	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/17559-S023_Proventil.pdf	1998-11-09 00:00:00	AP	0
309	075042	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75042ltr.pdf	1998-08-25 00:00:00	AP	0
310	075043	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75043ltr.pdf	1998-08-25 00:00:00	AP	0
311	075045	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75045ltr.pdf	1998-08-12 00:00:00	AP	0
312	075046	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75046ltr.pdf	1998-08-12 00:00:00	AP	0
313	075047	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75047ltr.pdf	1999-12-30 00:00:00	AP	0
314	075048	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75048ltr.pdf	2000-08-22 00:00:00	AP	0
315	020819	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20819ltr.pdf	1998-04-17 00:00:00	AP	0
316	020819	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20819lbl.pdf	1998-04-17 00:00:00	AP	0
317	075050	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75050ltr.pdf	1998-06-18 00:00:00	AP	0
318	075051	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75051ltr.pdf	2001-01-26 00:00:00	AP	0
319	075052	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75052ltr.pdf	1999-06-18 00:00:00	AP	0
320	020823	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20823lbl.pdf	2000-04-21 00:00:00	AP	0
321	020822	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20822ltr.pdf	1998-07-17 00:00:00	AP	0
322	020822	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020822a.cfm	1998-07-17 00:00:00	AP	0
323	020822	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20822lbl.pdf	1998-07-17 00:00:00	AP	0
324	020825	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20825ltr.pdf	2001-02-05 00:00:00	AP	0
325	020825	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20825lbl.pdf	2001-02-05 00:00:00	AP	0
326	050750	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50750.pdf	1998-02-24 00:00:00	AP	0
327	020829	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20829ltr.pdf	1998-02-20 00:00:00	AP	0
328	020829	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20829lbl.pdf	1998-02-20 00:00:00	AP	0
329	020829	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020829s000_SingulairTOC.cfm	1998-02-20 00:00:00	AP	0
330	075055	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75055ltr.pdf	1998-06-18 00:00:00	AP	0
331	020831	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20831_Foradil.cfm	2001-02-16 00:00:00	AP	0
332	020832	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20832ltr.pdf	2000-07-14 00:00:00	AP	0
333	020833	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20833ltr.pdf	2000-09-29 00:00:00	AP	0
334	075057	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75057ltr.pdf	1998-08-12 00:00:00	AP	0
335	075058	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75058ltr.pdf	2001-04-27 00:00:00	AP	0
336	075060	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75060ltr.pdf	1998-12-24 00:00:00	AP	0
337	075061	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75061ap.pdf	1998-02-18 00:00:00	AP	0
338	020772	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20772ap_ltr.pdf	1998-04-09 00:00:00	AP	0
339	020772	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20772.cfm	1998-12-11 00:00:00	AP	0
341	075062	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75062ltr.pdf	2001-04-16 00:00:00	AP	0
342	020401	007	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020401ap.pdf	1998-01-30 00:00:00	AP	0
343	020837	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20837ltr.pdf	1999-03-25 00:00:00	AP	0
344	020837	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20837lbl.pdf	1999-03-25 00:00:00	AP	0
345	075063	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75063ltr.pdf	1999-02-09 00:00:00	AP	0
347	020838	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20838ltr.pdf	1998-06-04 00:00:00	AP	0
348	020838	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20838lbl.pdf	1998-06-04 00:00:00	AP	0
349	075065	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75065ltr.pdf	1999-02-25 00:00:00	AP	0
350	075067	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75067ltr.pdf	1999-07-19 00:00:00	AP	0
351	075067	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74706ap.pdf	1999-07-19 00:00:00	AP	0
352	075069	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75069let.pdf	1998-04-16 00:00:00	AP	0
353	075069	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75069.cfm	1998-04-16 00:00:00	AP	0
354	020527	006	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20527r.pdf	1998-01-09 00:00:00	AP	0
355	020527	006	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20527se2006_prempro.cfm	1998-01-09 00:00:00	AP	0
356	075071	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75071ltr.pdf	1998-09-30 00:00:00	AP	0
357	020451	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20451sap.pdf	1998-01-09 00:00:00	AP	0
358	075072	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75072ltr.pdf	1999-05-25 00:00:00	AP	0
359	040246	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/40246ltr.pdf	2000-06-28 00:00:00	AP	0
360	064200	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/64200ltr.pdf	2000-03-24 00:00:00	AP	0
361	064201	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/64201ltr.pdf	2000-03-24 00:00:00	AP	0
362	075074	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75074ap.pdf	1998-03-11 00:00:00	AP	0
363	020237	007	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20237s007_Salagen.cfm	1998-02-11 00:00:00	AP	0
364	040247	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40247ltr.pdf	1999-07-23 00:00:00	AP	0
365	075077	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75077ltr.pdf	2000-02-25 00:00:00	AP	0
366	075078	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75078.cfm	1998-04-30 00:00:00	AP	0
367	020843	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20843ltr.pdf	1998-12-16 00:00:00	AP	0
368	020843	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20843lbl.pdf	1998-12-16 00:00:00	AP	0
369	020844	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20844ltr.pdf	1998-10-26 00:00:00	AP	0
370	020844	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20844lbl.pdf	1998-10-26 00:00:00	AP	0
371	040248	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/40248ltr.pdf	2000-04-28 00:00:00	AP	0
372	040249	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/40249ltr.pdf	1999-01-29 00:00:00	AP	0
373	020241	003	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20241s3ltr.pdf	1998-12-14 00:00:00	AP	0
374	020241	003	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020241s003.cfm	1999-06-30 00:00:00	AP	0
375	020241	003	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20241s03lbl.pdf	1998-12-14 00:00:00	AP	0
376	075082	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75082ap.pdf	1999-03-22 00:00:00	AP	0
377	020164	015	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20164S15_Lovenox.cfm	2000-07-03 00:00:00	AP	0
378	020164	015	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20164s15ltr.pdf	1998-12-31 00:00:00	AP	0
379	020164	015	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20164s15lbl.pdf	1998-12-31 00:00:00	AP	0
