ApplNo	ApplType	SponsorApplicant	MostRecentLabelAvailableFlag	CurrentPatentFlag	ActionType	Chemical_Type	Ther_Potential	Orphan_Code
012248	N	WYETH AYERST	False	False	AP	1	S	
012249	N	VALEANT PHARM INTL	False	False	AP	1	P	
012250	N	HOSPIRA	False	False	AP	3	P	
012254	N	SCHERING	False	False	AP	1	S	
012259	N	PHARMACIA AND UPJOHN	False	False	AP	1	S	
012265	N	SCHERING	False	False	AP	1	S	
012281	N	ROBINS AH	False	False	AP	4	S	
012283	N	SANOFI AVENTIS US	False	False	AP	1	P	
012285	N	NOVARTIS	False	False	AP	1	P	
012301	N	VALEANT PHARM INTL	False	False	AP	3	S	
012302	N	ABBOTT	False	False	AP	2	P	
012329	N	NOVARTIS	False	False	AP	1	P	
012339	N	SANOFI AVENTIS US	False	False	AP	1	S	
012342	N	GLAXOSMITHKLINE	False	False	AP	1	P	
012359	N	SHIRE	False	False	AP	4	S	
012365	N	MEDA PHARMS	False	False	AP	4	S	
012366	N	MEDA PHARMS	False	False	AP	4	S	
012376	N	MERCK	False	False	AP	3	S	
012380	N	PARKE DAVIS	False	False	AP	1	P	
012382	N	BAXTER HLTHCARE CORP	False	False	AP	1	S	
012383	N	MERCK	False	False	AP	4	S	
012394	N	SCHERING	False	False	AP	24	S	
012402	N	PROCTER AND GAMBLE	False	False	AP	2	S	
012418	N	ABBOTT	False	False	AP	2	S	
012419	N	SCHERING	False	False	AP	3	S	
012421	N	PHARMACIA AND UPJOHN	False	False	AP	3	S	
012427	N	PHARMACIA AND UPJOHN	False	False	AP	1	S	
012429	N	GLAXOSMITHKLINE	False	False	AP	1	P	
012436	N	WYETH CONS	False	False	AP	4	S	
012455	N	WYETH AYERST	False	False	AP	5	S	
012462	N	GD SEARLE LLC	False	False	AP	4	P	
012470	N	SCHERING	False	False	AP	2	S	
012485	N	PARKE DAVIS	False	False	AP	3	S	
012486	N	ROCHE	False	False	AP	1	S	
012487	N	ROCHE	False	False	AP	3	S	
012489	N	AH ROBINS INC	False	False	AP	5	S	
012515	N	BRISTOL MYERS SQUIBB	False	False	AP	5	S	
012516	N	NOVARTIS	False	False	AP	1	P	
012524	N	ABBOTT	False	False	AP	1	S	
012541	N	PHARMACIA AND UPJOHN	False	False	AP	5	S	
012542	N	NOVARTIS	False	False	AP	1	S	
012546	N	WATSON PHARMS	False	False	AP	2	S	
012575	N	GLAXOSMITHKLINE	False	False	AP	4	S	
012583	N	ALLERGAN	False	False	AP	3	P	
012594	N	SANOFI AVENTIS US	False	False	AP	5	S	
012616	N	GD SEARLE LLC	False	False	AP			
012623	N	GD SEARLE LLC	False	False	AP	1	P	
012649	N	MERCK	False	False	AP	1	S	
012657	N	SCHERING	False	False	AP	1	S	
012665	N	LILLY	False	False	AP	1	P	
012674	N	ORGANON USA INC	False	False	AP	5	S	
012675	N	ORGANON USA INC	False	False	AP	5	S	
012678	N	SANDOZ	False	False	AP	5	S	
012697	N	VALEANT PHARM INTL	False	False	AP	1	S	
012699	N	GD SEARLE LLC	False	False	AP	3	P	
012703	N	ASTRAZENECA	False	False	AP	1	P	
012704	N	ASTRAZENECA	False	False	AP	3	S	
012708	N	MEDPOINTE PHARM HLC	False	False	AP			
012715	N	ROCHE	False	False	AP	1	S	
012728	N	ORTHO MCNEIL PHARM	False	False	AP	4	S	
012731	N	MERCK	False	False	AP	3	S	
012737	N	SANDOZ	False	False	AP	2	S	
012753	N	NOVARTIS	False	False	AP	1	S	
012754	N	NOVARTIS	False	False	AP	3	S	
012768	N	WYETH AYERST	False	False	AP	1	S	
012770	N	HI TECH PHARMA	False	False	AP	4	S	
012772	N	LILLY	False	False	AP	1	S	
012775	N	ABBOTT	False	False	AP	4	S	
012787	N	MEDIMETRIKS PHARMS	False	False	AP	1	P	
012796	N	WYETH PHARMS INC	False	False	AP	3	P	
012802	N	SANDOZ	False	False	AP	5	S	
012806	N	WATSON PHARMS	False	False	AP	1	S	
012813	N	ALLERGAN	False	False	AP	4	S	
012827	N	SHIONOGI INC	False	False	AP	1	S	
012828	N	ABBOTT	False	False	AP	1	P	
012836	N	BOEHRINGER INGELHEIM	False	False	AP	1	S	
012845	N	PFIZER	False	False	AP	1	S	
012882	N	WYETH AYERST	False	False	AP	3	S	
012885	N	LUNDBECK INC	False	False	AP	1	S	
012892	N	SHIRE	False	False	AP	1	P	
012911	N	NOVARTIS	False	False	AP	1	P	
012928	N	LILLY	False	False	AP	3	S	
012936	N	LILLY	False	False	AP	1	P	
012940	N	BIOVAIL	False	False	AP			
012945	N	DURAMED PHARMS BARR	False	False	AP			
012947	N	LEDERLE	False	False	AP	3	S	
012967	N	BRACCO	False	False	AP	1	P	
012968	N	BRACCO	False	False	AP	2	P	
012972	N	SANOFI AVENTIS US	False	False	AP	4	S	
013025	N	HOSPIRA	False	False	AP	14	P	
013026	N	WYETH PHARMS INC	False	False	AP	1	P	
013055	N	GRACEWAY	False	False	AP	3	P	
013056	N	ABBOTT	False	False	AP	1	P	
013077	N	ASTRAZENECA	False	False	AP	4	S	
013087	N	WYETH CONS	False	False	AP	3	S	
013092	N	PURDUE FREDERICK	False	False	AP	1	S	
013093	N	PHARM RES ASSOC	False	False	AP	3	S	
013132	N	ORGANON USA INC	False	False	AP	2	S	
013157	N	LILLY	False	False	AP	1	S	
013174	N	WELLSPRING PHARM	False	False	AP	1	P	
013217	N	KING PHARMS	False	False	AP	1	S	
013220	N	MERCK	False	False	AP	3	S	
013247	N	NOVARTIS	False	False	AP	3	S	
013263	N	ROCHE	False	False	AP	1	S	
013264	N	LEDERLE	False	False	AP	1	S	
013294	N	ROCHE	False	False	AP	4	S	
013295	N	MALLINCKRODT	False	False	AP	1	P	
013296	N	3M	False	False	AP	4	S	
013319	N	MALLINCKRODT	False	False	AP	2	S	
013334	N	MERCK	False	False	AP	4	S	
013378	N	LILLY	False	False	AP	1	P	
013400	N	MERCK	False	False	AP	1	P	
013401	N	MERCK	False	False	AP	2	P	
013402	N	MERCK	False	False	AP	4	S	
013413	N	UCB INC	False	False	AP	3	S	
013416	N	GRACEWAY	False	False	AP	4	S	
013420	N	NOVARTIS	False	False	AP	1	S	
013422	N	ALCON	False	False	AP	3	S	
013428	N	ENDO PHARMS	False	False	AP	3	S	
013448	N	ABBOTT	False	False	AP	1	S	
013483	N	SCHERING PLOUGH	False	False	AP	3	S	
013538	N	MERCK	False	False	AP	3	S	
013553	N	NOVARTIS	False	False	AP	4	S	
013601	N	APOTHECON	False	False	AP	1	P	V
013615	N	DOW PHARM	False	False	AP	1	S	
013621	N	SANOFI AVENTIS US	False	False	AP	5	S	
013625	N	WATSON LABS	False	False	AP	5	S	
013636	N	PFIZER	False	False	AP	4	S	
013664	N	ROCHE	False	False	AP	5	S	
013684	N	BAXTER HLTHCARE	False	False	AP	5	S	
013718	N	SAVIENT PHARMS	False	False	AP	1	S	
013731	N	GE HEALTHCARE	False	False	AP	1	S	
013790	N	WATSON LABS	False	False	AP	3	S	
013927	N	LEDERLE	False	False	AP	4	S	
013934	N	GLAXOSMITHKLINE	False	False	AP	5	S	
013935	N	ALLERGAN	False	False	AP	1	P	
013960	N	MEDIMETRIKS PHARMS	False	False	AP	3	S	
013993	N	BRACCO	False	False	AP	5	S	
014005	N	ORGANON USA INC	False	False	AP	1	S	
014006	N	ORGANON USA INC	False	False	AP	3	S	
014103	N	LILLY	False	False	AP	1	P	
014122	N	WYETH AYERST	False	False	AP	3	P	
014127	N	ASTRAZENECA	False	False	AP	3	P	
014134	N	BAXTER HLTHCARE CORP	False	False	AP	1	P	
014169	N	ALCON	False	False	AP	5	S	
014173	N	WYETH AYERST	False	False	AP	3	S	
014214	N	SANOFI AVENTIS US	False	False	AP	1	P	
014215	N	SCHERING	False	False	AP	3	S	
014217	N	PHARMACIA AND UPJOHN	False	False	AP	2	S	
014242	N	UCB INC	False	False	AP	5	S	
014295	N	MALLINCKRODT	False	False	AP	5	S	
014322	N	IMPAX LABS	False	False	AP	5	S	
014349	N	PERSONAL PRODS	False	False	AP	3	S	
014359	N	HALSEY	False	False	AP	5	S	
014368	N	MK LABS	False	False	AP	5	S	
014394	N	ASTRAZENECA	False	False	AP	3	S	
014399	N	SANOFI AVENTIS US	False	False	AP	2	S	
014474	N	STANLABS PHARM	False	False	AP			
014547	N	SANDOZ	False	False	AP	5	S	
014601	N	PVT FORM	False	False	AP	5	S	
014602	N	SCHERING	False	False	AP	1	S	
014684	N	LILLY	False	False	AP	1	S	
014685	N	RANBAXY	False	False	AP	3	S	
014691	N	GLAXOSMITHKLINE	False	False	AP	1	P	
014694	N	ORGANON USA INC	False	False	AP	2	S	
014696	N	PARKE DAVIS	False	False	AP	1	S	
014713	N	SCHERING	False	False	AP	5	S	
014715	N	NEW RIVER	False	False	AP	4	S	
014738	N	B BRAUN	False	False	AP	5	S	
014740	N	ROCHE	False	False	AP	4	S	
014762	N	SCHERING	False	False	AP	3	S	
014763	N	ASTRAZENECA	False	False	AP	1	P	
014764	N	ROBINS AH	False	False	AP	3	S	
014860	N	SANOFI AVENTIS US	False	False	AP	4	P	
014879	N	BAXTER HLTHCARE	False	False	AP	1	S	
014882	N	LANNETT	False	False	AP	5	S	
014901	N	APOTHECON	False	False	AP	5	S	
015034	N	SHIONOGI INC	False	False	AP	1	S	
015072	N	MALLARD	False	False	AP	5	S	
015103	N	SANOFI AVENTIS US	False	False	AP	4	S	
015139	N	VALEANT PHARM INTL	False	False	AP	5	S	
015193	N	VALEANT PHARM INTL	False	False	AP	3	S	
015197	N	XANODYNE PHARM	False	False	AP	1	P	
015229	N	XANODYNE PHARM	False	False	AP	3	P	
015230	N	XANODYNE PHARM	False	False	AP	3	P	
015296	N	MEDIMETRIKS PHARMS	False	False	AP	3	S	
015417	N	WEST WARD	False	False	AP	5	S	
015419	N	BRACCO	False	False	AP	5	S	
015426	N	ELKINS SINN	False	False	AP	5	S	
015438	N	IVAX SUB TEVA PHARMS	False	False	AP	5	S	
015500	N	PHARMACIA AND UPJOHN	False	False	AP	1	P	
015539	N	ALPHARMA US PHARMS	False	False	AP	1	S	
015865	N	IMMUNEX	False	False	AP	1	P	
015868	N	GLAXOSMITHKLINE	False	False	AP	3	S	
015874	N	BOEHRINGER INGELHEIM	False	False	AP	3	P	
015921	N	ORTHO MCNEIL	False	False	AP	1	P	
015922	N	ORTHO MCNEIL	False	False	AP	3	P	
015923	N	JANSSEN PHARMS	False	False	AP	3	S	
016000	N	BAYER HLTHCARE	False	False	AP	1	S	
016001	N	SOLVAY	False	False	AP	5	S	
016008	N	SCHERING	False	False	AP	3	S	
016012	N	ODYSSEY PHARMS	False	False	AP	1	S	
016016	N	MERCK	False	False	AP	4	S	
016020	N	ENDO PHARMS	False	False	AP	1	P	
016023	N	ENDO PHARMS	False	False	AP	3	P	
016029	N	GD SEARLE LLC	False	False	AP	14	S	
016030	N	BAYER	False	False	AP	3	S	
016033	N	GLAXOSMITHKLINE	False	False	AP	1	S	
016042	N	GLAXOSMITHKLINE LLC	False	False	AP	4	S	
016047	N	ABBOTT	False	False	AP	4	S	
016049	N	AKORN MFG	False	False	AP	14	P	
016053	N	SCHERING	False	False	AP	1	S	
016059	N	IROKO PHARMS	False	False	AP	1	P	
016069	N	TEVA	False	False	AP	5	S	
016080	N	B BRAUN	False	False	AP	5	S	
016084	N	PROMETHEUS LABS	False	False	AP	1	P	
016087	N	ROCHE	False	False	AP	3	S	
016089	N	BRACCO	False	False	AP	5	S	
016090	N	BRACCO	False	False	AP	5	S	
016092	N	ATON	False	False	AP	1	S	
016093	N	ATON	False	False	AP	2	S	
016096	N	MERCK	False	False	AP	1	P	
016097	N	MERCK	False	False	AP	3	S	
016099	N	WYETH AYERST	False	False	AP	1	P	
016110	N	APOTHECON	False	False	AP	2	P	
016118	N	BRISTOL MYERS SQUIBB	False	False	AP	3	S	
016119	N	BRISTOL MYERS SQUIBB	False	False	AP	1	S	
016126	N	WYETH CONS	False	False	AP	5	S	
016131	N	SANOFI AVENTIS US	False	False	AP	1	P	
016144	N	ALLERGAN	False	False	AP	5	S	
016149	N	ROCHE	False	False	AP	3	S	
016151	N	CNTY LINE PHARMS	False	False	AP	2	S	
016161	N	MEDIMETRIKS PHARMS	False	False	AP	5	S	
016191	N	ASTRAZENECA	False	False	AP	5	S	
016192	N	ASTRAZENECA	False	False	AP	5	S	
016194	N	HOSPIRA	False	False	AP	1	P	
016199	N	ANI PHARMS	False	False	AP	3	P	
016211	N	NOVARTIS	False	False	AP	1	S	
016224	N	BRACCO	False	False	AP	1	P	
016235	N	SANOFI AVENTIS US	False	False	AP	5	S	
016245	N	ABBOTT	False	False	AP	1	P	
016249	N	SOLVAY	False	False	AP	5	S	
016267	N	NOVARTIS	False	False	AP	1	P	
016269	N	HOSPIRA	False	False	AP	5	S	
016273	N	SANOFI AVENTIS US	False	False	AP	1	P	
016295	N	BRISTOL MYERS SQUIBB	False	False	AP	1	P	
016297	N	APP PHARMS	False	False	AP	3	P	
016320	N	STI PHARMA LLC	False	False	AP	1	P	
016322	N	SCHERING	False	False	AP	2	S	
016324	N	PROMETHEUS LABS	False	False	AP	1	P	
016363	N	SANOFI AVENTIS US	False	False	AP	3	P	
016366	N	HOSPIRA	False	False	AP	5	S	
016367	N	HOSPIRA	False	False	AP	5	S	
016379	N	NOVARTIS	False	False	AP	1	S	
016401	N	POLYMEDICA	False	False	AP	3	S	
016402	N	BOEHRINGER INGELHEIM	False	False	AP	1	P	
016403	N	GE HEALTHCARE	False	False	AP	3	P	
016418	N	AKRIMAX PHARMS	False	False	AP	1	P	
016419	N	BAXTER HLTHCARE CORP	False	False	AP	3	P	
016455	N	WATSON PHARMS	False	False	AP	3	S	
016466	N	SANDOZ	False	False	AP	2	S	
016472	N	MILES	False	False	AP	5	S	
016515	N	MALLINCKRODT	False	False	AP	5	S	
016517	N	MALLINCKRODT	False	False	AP	5	S	
016584	N	PFIZER	False	False	AP	1	S	
016608	N	NOVARTIS	False	False	AP	1	P	
016619	N	AKORN	False	False	AP	3	P	
016620	N	ALVOGEN	False	False	AP	3	S	
016624	N	ALLERGAN	False	False	AP	1	S	
016635	N	MALLINCKRODT	False	False	AP	5	S	
016636	N	ENDO PHARMS	False	False	AP	1	P	
016640	N	BRISTOL MYERS	False	False	AP	3	S	
016647	N	BAYER HLTHCARE	False	False	AP	3	S	
016649	N	PHARMACIA AND UPJOHN	False	False	AP	5	S	
016659	N	WATSON LABS	False	False	AP	3	P	
016666	N	MALLINCKRODT	False	False	AP	5	S	
016672	N	WYETH PHARMS	False	False	AP	14	P	
016673	N	BAXTER HLTHCARE	False	False	AP	5	S	
016675	N	MERCK	False	False	AP	2	S	
016677	N	BAXTER HLTHCARE	False	False	AP	5	S	
016678	N	BAXTER HLTHCARE	False	False	AP	5	S	
016679	N	BAXTER HLTHCARE	False	False	AP	5	S	
016680	N	PARKE DAVIS	False	False	AP	24	S	
016682	N	BAXTER HLTHCARE	False	False	AP	5	S	
016683	N	BAXTER HLTHCARE	False	False	AP	5	S	
016687	N	BAXTER HLTHCARE	False	False	AP	5	S	
016689	N	BAXTER HLTHCARE	False	False	AP	5	S	
016692	N	BAXTER HLTHCARE	False	False	AP	5	S	
016693	N	BAXTER HLTHCARE	False	False	AP	5	S	
016694	N	BAXTER HLTHCARE	False	False	AP	5	S	
016695	N	BAXTER HLTHCARE	False	False	AP	5	S	
016696	N	BAXTER HLTHCARE	False	False	AP	5	S	
016697	N	BAXTER HLTHCARE	False	False	AP	5	S	
016704	N	B BRAUN	False	False	AP	5	S	
016705	N	GD SEARLE LLC	False	False	AP	3	S	
016708	N	MALLINCKRODT	False	False	AP	5	S	
016709	N	ORTHO MCNEIL JANSSEN	False	False	AP	3	S	
016715	N	ORTHO MCNEIL PHARM	False	False	AP	3	S	
016717	N	BAXTER HLTHCARE	False	False	AP	5	S	
016721	N	VALEANT PHARM INTL	False	False	AP	1	P	
016723	N	PARKE DAVIS	False	False	AP	5	S	
016724	N	GD SEARLE LLC	False	False	AP	5	S	
016725	N	GD SEARLE LLC	False	False	AP	5	S	
016727	N	BRISTOL MYERS SQUIBB	False	False	AP	2	S	
016729	N	MALLINCKRODT	False	False	AP	1	P	
016730	N	B BRAUN	False	False	AP	5	S	
016732	N	SANOFI AVENTIS US	False	False	AP	2	P	
016733	N	B BRAUN	False	False	AP	5	S	
016734	N	B BRAUN	False	False	AP	5	S	
016740	N	SCHERING	False	False	AP	3	S	
016741	N	B BRAUN	False	False	AP	5	S	
016749	N	PARKE DAVIS	False	False	AP	3	S	
016750	N	AMPHASTAR PHARMS INC	False	False	AP	1	S	
016755	N	NOVARTIS	False	False	AP	1	P	
016758	N	PFIZER	False	False	AP	2	S	
016762	N	AKRIMAX PHARMS	False	False	AP	5	S	
016763	N	UDL LABS	False	False	AP	2	P	V
016765	N	ELORAC	False	False	AP	3	S	
016766	N	PARKE DAVIS	False	False	AP	3	S	
016768	N	PARKE DAVIS	False	False	AP	1	S	
016769	N	ORTHO MCNEIL JANSSEN	False	False	AP	1	S	
016772	N	B BRAUN	False	False	AP	5	S	
016774	N	NOVARTIS	False	False	AP	1	S	
016775	N	NOVARTIS	False	False	AP	3	S	
016776	N	ASTRAZENECA	False	False	AP	3	S	
016782	N	SOLVAY	False	False	AP	1	P	
016783	N	MALLINCKRODT	False	False	AP	4	S	
016784	N	B BRAUN	False	False	AP	5	S	
016785	N	SIGMA TAU	False	False	AP	1	P	
016792	N	ODYSSEY PHARMS	False	False	AP	1	S	
016793	N	TEVA PARENTERAL	False	False	AP	1	P	
016796	N	AKORN INC	False	False	AP	3	S	
016798	N	PFIZER	False	False	AP	1	S	
016801	N	APP PHARMS	False	False	AP	5	S	
016803	N	STERLING	False	False	AP	3	S	
016806	N	WYETH PHARMS	False	False	AP	3	S	
016807	N	FOREST LABS	False	False	AP	5	S	
016809	N	SANOFI AVENTIS US	False	False	AP	1	S	
016812	N	JHP PHARMS	False	False	AP	1	P	
016813	N	FISONS	False	False	AP	3	S	
016814	N	ABBOTT	False	False	AP	5	S	
016818	N	ROERIG	False	False	AP	3	S	
016820	N	PFIZER	False	False	AP	1	S	
016822	N	B BRAUN	False	False	AP	4	P	
016829	N	AAIPHARMA LLC	False	False	AP	4	S	
016830	N	SANOFI AVENTIS US	False	False	AP	3	S	
016831	N	VALEANT PHARM INTL	False	False	AP	3	S	
016832	N	ABBOTT	False	False	AP	1	P	
016834	N	PFIZER	False	False	AP	3	S	
016844	N	AAIPHARMA LLC	False	False	AP	4	S	
016847	N	GE HEALTHCARE	False	False	AP	24	S	
016848	N	MEDA PHARMS	False	False	AP	5	S	
016851	N	ALLERGAN	False	False	AP	3	S	
016852	N	PARKE DAVIS	False	False	AP	3	S	
016854	N	PARKE DAVIS	False	False	AP	3	S	
016860	N	NOVEN THERAP	False	False	AP	5	S	
016861	N	AAIPHARMA LLC	False	False	AP	3	S	
016862	N	XANODYNE PHARM	False	False	AP	3	S	
016863	N	AAIPHARMA LLC	False	False	AP	3	S	
016885	N	BRISTOL MYERS SQUIBB	False	False	AP	1	P	
016891	N	SANOFI AVENTIS US	False	False	AP	4	S	
016904	N	PFIZER	False	False	AP	2	S	
016908	N	MEDICIS	False	False	AP	1	S	
016909	N	MEDICIS	False	False	AP	3	S	
016911	N	BRISTOL MYERS SQUIBB	False	False	AP	5	S	
016912	N	ROCHE	False	False	AP	1	P	
016913	N	SHIRE	False	False	AP	5	S	
016921	N	ORTHO JANSSEN	False	False	AP	1	P	
016923	N	BRACCO	False	False	AP	5	S	
016927	N	GD SEARLE LLC	False	False	AP	4	S	
016928	N	HEATHER	False	False	AP	5	S	
016929	N	HOSPIRA	False	False	AP	1	P	
016931	N	PHARMACIA AND UPJOHN	False	False	AP	5	P	
016932	N	SCHERING	False	False	AP	3	S	
016936	N	GD SEARLE LLC	False	False	AP	3	S	
016938	N	CIBA	False	False	AP	3	S	
016942	N	WESTWOOD SQUIBB	False	False	AP	1	P	
016943	N	WESTWOOD SQUIBB	False	False	AP	3	P	
016948	N	VALEANT PHARM INTL	False	False	AP	5	S	
016949	N	VALEANT PHARM INTL	False	False	AP	4	S	
016954	N	JANSSEN PHARMS	False	False	AP	3	S	
016964	N	HOSPIRA	False	False	AP	1	P	
016968	N	ALCON	False	False	AP	1	P	
016979	N	BRISTOL MYERS SQUIBB	False	False	AP	1	S	
016980	N	SOLVAY	False	False	AP	5	S	
016983	N	MALLINCKRODT	False	False	AP	5	S	
016987	N	NEW RIVER	False	False	AP	5	S	
016988	N	ALLERGAN HERBERT	False	False	AP	5	S	
016990	N	SANOFI AVENTIS US	False	False	AP	1	P	
016996	N	SCHERING	False	False	AP	1	P	
016997	N	NOVARTIS	False	False	AP	3	S	
016998	N	PARKE DAVIS	False	False	AP	3	S	
017001	N	VALEANT	False	False	AP	1	P	
017007	N	BAXTER HLTHCARE CORP	False	False	AP	3	P	
017010	N	PERRIGO NEW YORK	False	False	AP	1	S	
017011	N	ALLERGAN	False	False	AP	5	S	
017013	N	ABBOTT	False	False	AP	5	S	
017015	N	ORGANON USA INC	False	False	AP	1	P	
017016	N	FERRING	False	False	AP	5	S	
017020	N	ABBOTT	False	False	AP	5	S	
017027	N	3M	False	False	AP	5	S	
017029	N	APP PHARMS	False	False	AP	5	S	
017031	N	WYETH PHARMS	False	False	AP	3	S	
017033	N	ABRAXIS PHARM	False	False	AP	5	S	
017036	N	BAXTER HLTHCARE	False	False	AP	5	S	
017037	N	BAXTER HLTHCARE	False	False	AP	5	S	
017038	N	B BRAUN	False	False	AP	5	S	
017042	N	GE HEALTHCARE	False	False	AP	1	P	
017045	N	BRACCO	False	False	AP	5	S	
017046	N	SAVAGE LABS	False	False	AP	4	S	
017047	N	BRACCO	False	False	AP	1	P	
017048	N	WYETH AYERST	False	False	AP	1	P	
017054	N	BEL MAR	False	False	AP	5	S	
017055	N	FERRING	False	False	AP	5	S	
017056	N	BRISTOL MYERS SQUIBB	False	False	AP			
017057	N	MALLINCKRODT	False	False	AP	3	S	
017058	N	ROXANE	False	False	AP	5	S	
017059	N	MALLINCKRODT	False	False	AP	5	S	
017060	N	WATSON LABS (UTAH)	False	False	AP	3	S	
017063	N	ALCON	False	False	AP	2	S	
017064	N	WATSON LABS	False	False	AP	5	S	
017067	N	APP PHARMS	False	False	AP	5	S	
017078	N	COREPHARMA	False	False	AP	5	S	
017079	N	ORTHO MCNEIL PHARM	False	False	AP	3	S	
017084	N	MALLINCKRODT	False	False	AP	5	S	
017087	N	BAXTER HLTHCARE CORP	False	False	AP	1	S	
017090	N	TYCO HLTHCARE	False	False	AP	2	S	
017098	N	MALLINCKRODT	False	False	AP	5	S	
017100	N	ALLERGAN	False	False	AP	3	S	
017105	N	LUNDBECK INC	False	False	AP	1	S	
017106	N	MERIDIAN MEDCL TECHN	False	False	AP	5	P	
017108	N	SANDOZ	False	False	AP	3	S	
017109	N	ROXANE	False	False	AP	5	S	
017111	N	ENDO PHARMS	False	False	AP	1	S	
017116	N	MALLINCKRODT	False	False	AP	3	S	
017118	N	ENDO PHARMS	False	False	AP	6	P	
017122	N	XANODYNE PHARM	False	False	AP	4	S	
017129	N	MALLINCKRODT	False	False	AP	1	S	
017130	N	CHAMBERLIN PARENTERL	False	False	AP	5	S	
017243	N	MALLINCKRODT	False	False	AP	5	S	
017244	N	PARKE DAVIS	False	False	AP	2	S	
017247	N	NOVARTIS	False	False	AP	1	S	
017255	N	GE HEALTHCARE	False	False	AP	5	S	
017256	N	GE HEALTHCARE	False	False	AP	5	S	
017257	N	GE HEALTHCARE	False	False	AP	5	S	
017262	N	MALLINCKRODT	False	False	AP	1	P	
017264	N	GE HEALTHCARE	False	False	AP	5	S	
017269	N	BRACCO	False	False	AP	5	S	
017279	N	ISOTEX	False	False	AP	5	S	
017283	N	LANTHEUS MEDCL	False	False	AP	5	S	
017284	N	LANTHEUS MEDCL	False	False	AP	5	S	
017313	N	PHARMALUCENCE	False	False	AP	5	S	
017315	N	CIS	False	False	AP	5	S	
017316	N	CIS	False	False	AP	5	S	
017318	N	SORIN	False	False	AP	5	S	
017321	N	PHARMALUCENCE	False	False	AP	5	S	
017322	N	PHARMALUCENCE	False	False	AP	5	S	
017339	N	BRACCO	False	False	AP	5	S	
017340	N	ORTHO JANSSEN	False	False	AP	3	S	
017343	N	SHERWOOD MEDCL	False	False	AP	5	S	
017346	N	PARKE DAVIS	False	False	AP	5	S	
017351	N	MEDA PHARMS	False	False	AP	3	S	
017352	N	GLAXOSMITHKLINE	False	False	AP	3	S	
017354	N	WARNER CHILCOTT	False	False	AP	3	P	
017355	N	WARNER CHILCOTT	False	False	AP	3	P	
017362	N	WATSON LABS (UTAH)	False	False	AP	5	S	
017364	N	MEDPOINTE PHARM HLC	False	False	AP	5	S	
017366	N	MEAD JOHNSON	False	False	AP	4	S	
017369	N	GLAXOSMITHKLINE	False	False	AP	5	S	
017371	N	APOTHECON	False	False	AP	3	S	
017373	N	MEDICIS	False	False	AP	3	S	
017374	N	MEDPOINTE PHARM HLC	False	False	AP	6	S	
017376	N	MONARCH PHARMS	False	False	AP	14	P	
017377	N	MUTUAL PHARM	False	False	AP	5	S	
017378	N	BAXTER HLTHCARE	False	False	AP	5	S	
017381	N	KING PHARMS	False	False	AP	2	P	
017385	N	BAXTER HLTHCARE	False	False	AP	5	S	
017386	N	UCB INC	False	False	AP	1	S	
017388	N	SOLVAY	False	False	AP	5	S	
017390	N	BAXTER HLTHCARE	False	False	AP	5	S	
017391	N	PROMETHEUS LABS	False	False	AP	3	P	
017395	N	HOSPIRA	False	False	AP	1	P	
017398	N	SANDOZ	False	False	AP	5	S	
017405	N	BAYER PHARMS	False	False	AP	5	S	
017406	N	GE HEALTHCARE	False	False	AP	5	S	
017407	N	BOEHRINGER INGELHEIM	False	False	AP	3	P	
017408	N	GD SEARLE LLC	False	False	AP	1	P	
017411	N	HUNTINGTON LABS	False	False	AP	3	S	
017412	N	HUNTINGTON LABS	False	False	AP	5	S	
017413	N	3M	False	False	AP	5	S	
017415	N	PARKE DAVIS	False	False	AP	1	S	
017421	N	DIAL	False	False	AP	5	S	
017422	N	BRISTOL	False	False	AP	1	S	
017423	N	VESTAL LABS	False	False	AP	5	S	
017424	N	VESTAL LABS	False	False	AP	3	S	
017425	N	TEVA BRANDED PHARM	False	False	AP	3	P	
017426	N	PERRIGO NEW YORK	False	False	AP	3	S	
017427	N	BAXTER HLTHCARE	False	False	AP	5	S	
017428	N	BAXTER HLTHCARE	False	False	AP	5	S	
017430	N	SANOFI AVENTIS US	False	False	AP	3	S	
017431	N	AKORN	False	False	AP	3	P	
017433	N	DAVIS AND GECK	False	False	AP	5	S	
017434	N	PHARMACIA AND UPJOHN	False	False	AP	1	P	
017438	N	BAXTER HLTHCARE	False	False	AP	5	S	
017439	N	WATSON LABS	False	False	AP	5	S	
017441	N	WATSON LABS (UTAH)	False	False	AP	5	P	
017442	N	PFIZER	False	False	AP	1	P	
017443	N	JHP PHARMS	False	False	AP	1	P	
017446	N	SANOFI AVENTIS US	False	False	AP	5	S	
017447	N	GD SEARLE LLC	False	False	AP	1	P	
017450	N	JOHNSON AND JOHNSON	False	False	AP	1	P	
017451	N	BAXTER HLTHCARE	False	False	AP	5	S	
017452	N	BECTON DICKINSON	False	False	AP	3	S	
017453	N	TEVA GLOBAL	False	False	AP	3	P	
017454	N	MALLINCKRODT	False	False	AP	1	P	
017456	N	GE HEALTHCARE	False	False	AP	5	S	
017460	N	CALGON	False	False	AP	5	S	
017463	N	MCNEIL CONSUMER	False	False	AP	1	P	
017464	N	B BRAUN	False	False	AP	5	S	
017466	N	SANOFI AVENTIS US	False	False	AP	1	P	
017468	N	ALCON	False	False	AP	5	S	
017469	N	ALCON	False	False	AP	5	S	
